SALTY00947	ycaL
SALTY00946	aroA
SALTY00945	serC
SALTY00944	ycaP
SALTY00943	ycaO
SALTY00942	focA
SALTY00941	pflB
SALTY00940	STM0972
SALTY00939	STM0971
SALTY00938	pflA
SALTY00936	ycaD
SALTY00935	dmsC
SALTY00934	dmsB
SALTY00933	dmsA
SALTY00932	serS
SALTY00930	lolA
SALTY00929	ftsK
SALTY00928	lrp
SALTY00927	trxB
SALTY00926	cydD
SALTY00925	cydC
SALTY00924	aat
SALTY00922	infA
SALTY00919	STM0950
SALTY00917	IS3 family transposase
SALTY00916	clpA
SALTY00915	yljA
SALTY00914	cspD
SALTY00913	ybjZ
SALTY00912	ybjY
SALTY00911	ybjX
SALTY00908	hcp
SALTY00907	hcr
SALTY00906	poxB
SALTY00905	ltaA
SALTY00902	ybjR
SALTY00901	STM0930
SALTY00882	STM0911
SALTY00880	STM0909
SALTY00876	STM0905
SALTY00875	STM0904
SALTY00874	STM0903
SALTY00861	artP
SALTY00860	artI
SALTY00859	artQ
SALTY00858	artM
SALTY00857	artJ
SALTY00856	STM0886
SALTY00855	STM0885
SALTY00854	STM0884
SALTY00852	ybjO
SALTY00851	potI
SALTY00850	potH
SALTY00849	potG
SALTY00848	potF
SALTY00847	ybjN
SALTY00846	rimK
SALTY00845	mdaA
SALTY00843	grxA
SALTY00842	ybjM
SALTY00840	STM0869
SALTY00839	STM0868
SALTY00838	STM0867
SALTY00837	mdfA
SALTY00836	ybjG
SALTY00835	deoR
SALTY00834	dacC
SALTY00833	yliJ
SALTY00832	yliI
SALTY00831	STM0860
SALTY00829	STM0858
SALTY00828	STM0857
SALTY00827	STM0856
SALTY00826	STM0855
SALTY00825	STM0854
SALTY00824	yliH
SALTY00823	yliG
SALTY00822	yliD
SALTY00821	yliC
SALTY00820	yliB
SALTY00819	yliA
SALTY00818	ybiK
SALTY00817	moeA
SALTY00816	moeB
SALTY00815	pflE
SALTY00814	pflF
SALTY00813	ybiV(1)
SALTY00810	STM0839
SALTY00809	ybiT
SALTY00808	ybiS
SALTY00807	ybiR
SALTY00806	STM0835
SALTY00805	ybiP
SALTY00804	ompX
SALTY00803	ybiF
SALTY00802	dps
SALTY00801	glnH
SALTY00800	glnP
SALTY00799	glnQ
SALTY00795	ybiJ
SALTY00794	ybiB
SALTY00793	dinG
SALTY00792	rhlE
SALTY00791	ybiH
SALTY00790	STM0818
SALTY00789	ybhF
SALTY00784	ybhO
SALTY00778	moaE
SALTY00777	moaD
SALTY00776	moaC
SALTY00775	moaB
SALTY00774	moaA
SALTY00773	ybhK
SALTY00772	slrP
SALTY00770	uvrB
SALTY00769	bioD
SALTY00768	bioC
SALTY00767	bioF
SALTY00766	bioB
SALTY00765	bioA
SALTY00764	ybhB
SALTY00761	hutG
SALTY00760	hutI
SALTY00758	ybhE
SALTY00756	modC
SALTY00755	modB
SALTY00754	modA
SALTY00752	modE
SALTY00750	STM0777
SALTY00749	galE
SALTY00748	galT
SALTY00747	galK
SALTY00746	galM
SALTY00745	gpmA
SALTY00736	STM0762
SALTY00735	STM0761
SALTY00734	aroG
SALTY00732	ybgR
SALTY00731	pnuC
SALTY00730	nadA
SALTY00729	ybgF
SALTY00728	pal
SALTY00727	tolB
SALTY00726	tolA
SALTY00725	tolR
SALTY00724	tolQ
SALTY00723	ybgC
SALTY00720	cydB
SALTY00719	cydA
SALTY00718	sucD
SALTY00717	sucC
SALTY00716	sucB
SALTY00715	sucA
SALTY00714	sdhB
SALTY00713	sdhA
SALTY00712	sdhD
SALTY00711	sdhC
SALTY00709	gltA
SALTY00707	nei
SALTY00705	STM0726
SALTY00704	STM0725
SALTY00702	STM0723
SALTY00701	STM0722
SALTY00698	STM0719
SALTY00695	STM0716
SALTY00693	ybgL
SALTY00692	ybgK
SALTY00691	ybgJ
SALTY00690	ybgI
SALTY00689	ybgH
SALTY00687	ybfA
SALTY00685	kdpA
SALTY00684	kdpB
SALTY00683	kdpC
SALTY00682	kdpD
SALTY00681	kdpE
SALTY00680	speF
SALTY00679	potE
SALTY00677	pgm
SALTY00676	seqA
SALTY00675	ybfF
SALTY00674	ybfE
SALTY00673	fldA
SALTY00672	fur
SALTY00671	STM0692
SALTY00670	STM0691
SALTY00669	citB
SALTY00668	citA
SALTY00666	ybfM
SALTY00664	nagE
SALTY00663	nagB
SALTY00662	nagA
SALTY00661	nagC
SALTY00660	nagD
SALTY00659	asnB
SALTY00657	ubiF
SALTY00653	ybeX
SALTY00652	lnt
SALTY00651	gltI
SALTY00650	gltJ
SALTY00649	gltK
SALTY00648	gltL
SALTY00647	ybeK
SALTY00645	hscC
SALTY00641	ybeR
SALTY00640	ybeQ
SALTY00639	ybeL
SALTY00636	STM0650
SALTY00634	leuS
SALTY00633	rlpB
SALTY00632	holA
SALTY00631	nadD
SALTY00630	cobD
SALTY00629	cobC
SALTY00627	ybeA
SALTY00626	mrdA
SALTY00624	rlpA
SALTY00623	dacA
SALTY00622	ybeD
SALTY00619	lipA
SALTY00618	ybeC
SALTY00617	ybeM
SALTY00615	cspE
SALTY00614	pagP
SALTY00613	dcuC
SALTY00612	dpiA
SALTY00611	dpiB
SALTY00610	citC
SALTY00609	citD
SALTY00608	citE
SALTY00607	citF
SALTY00606	citX
SALTY00605	citG
SALTY00604	citT
SALTY00603	rna
SALTY00602	rnk
SALTY00601	ybdR
SALTY00600	ybdQ
SALTY00596	STM0610
SALTY00595	ahpF
SALTY00594	ahpC
SALTY00593	dsbG
SALTY00592	ybdO
SALTY00590	ybdM
SALTY00589	ybdL
SALTY00588	ybdH
SALTY00586	cstA
SALTY00585	ybdB
SALTY00584	entA
SALTY00583	entB
SALTY00582	entE
SALTY00581	entC
SALTY00580	fepB
SALTY00579	ybdA
SALTY00578	fepD
SALTY00577	fepG
SALTY00576	fepC
SALTY00575	fepE
SALTY00574	entF
SALTY00573	ybdZ
SALTY00572	fes
SALTY00571	fepA
SALTY00570	entD
SALTY00569	ybdK
SALTY00568	ybdJ
SALTY00567	STM0581
SALTY00566	STM0580
SALTY00565	ybdF
SALTY00564	nfnB
SALTY00563	STM0577
SALTY00556	apeE
SALTY00555	ybdG
SALTY00554	pheP
SALTY00553	STM0567
SALTY00546	rfbI
SALTY00543	STM0556
SALTY00540	STM0551
SALTY00539	fimY
SALTY00538	fimZ
SALTY00532	fimA
SALTY00531	folD
SALTY00530	ybcJ
SALTY00525	ppiB
SALTY00524	lpxH
SALTY00523	purE
SALTY00522	purK
SALTY00521	arcC
SALTY00518	fdrA
SALTY00517	allD
SALTY00516	allC
SALTY00515	ylbA
SALTY00514	glxK
SALTY00513	ybbY
SALTY00512	allB
SALTY00511	allP
SALTY00510	ybbV
SALTY00508	glxR
SALTY00507	gip
SALTY00506	gcl
SALTY00505	allR
SALTY00504	allA
SALTY00503	ybbS
SALTY00498	STM0509
SALTY00497	ybbP
SALTY00495	tesA
SALTY00493	ybbN
SALTY00491	ybbL
SALTY00488	cueR
SALTY00487	copA
SALTY00486	STM0497
SALTY00483	ushA
SALTY00481	ybaL
SALTY00480	gsk
SALTY00479	aes
SALTY00478	hemH
SALTY00477	adk
SALTY00476	htpG
SALTY00474	ybaB
SALTY00473	dnaX
SALTY00472	apt
SALTY00470	priC
SALTY00469	ybaM
SALTY00467	aefA
SALTY00466	acrR
SALTY00465	acrA
SALTY00464	acrB
SALTY00463	ybaJ
SALTY00462	hha
SALTY00461	maa
SALTY00460	ylaC
SALTY00458	rpmE2
SALTY00457	ylaB
SALTY00456	ybaZ
SALTY00455	ybaY
SALTY00454	tesB
SALTY00453	amtB
SALTY00452	glnK
SALTY00451	mdlB
SALTY00450	mdlA
SALTY00449	ybaO
SALTY00448	STM0458
SALTY00447	cof
SALTY00446	ybaE
SALTY00445	ybaX
SALTY00444	ybaW
SALTY00441	hupB
SALTY00440	lon
SALTY00439	clpX
SALTY00438	clpP
SALTY00437	tig
SALTY00436	bolA
SALTY00435	yajG
SALTY00434	ampG
SALTY00433	cyoA
SALTY00432	cyoB
SALTY00431	cyoC
SALTY00430	cyoD
SALTY00429	cyoE
SALTY00427	STM0437
SALTY00425	yajR
SALTY00424	yajQ
SALTY00423	apbA
SALTY00422	thiJ
SALTY00421	phnX
SALTY00420	phnW
SALTY00419	phnR
SALTY00418	phnS
SALTY00417	phnT
SALTY00416	phnU
SALTY00415	phnV
SALTY00414	thiI
SALTY00413	xseB
SALTY00412	ispA
SALTY00411	dxs
SALTY00410	yajO
SALTY00409	pgpA
SALTY00408	thiL
SALTY00407	nusB
SALTY00406	ribH
SALTY00405	ribD
SALTY00404	ybaD
SALTY00402	tsx
SALTY00397	secF
SALTY00396	secD
SALTY00395	yajC
SALTY00393	queA
SALTY00392	yajB
SALTY00391	STM0402
SALTY00390	malZ
SALTY00389	proY
SALTY00388	brnQ
SALTY00387	phoR
SALTY00386	phoB
SALTY00385	sbcD
SALTY00383	araJ
SALTY00382	yajF
SALTY00381	rdgC
SALTY00380	yaiE
SALTY00378	yaiA
SALTY00377	aroL
SALTY00376	yaiI
SALTY00375	proC
SALTY00373	psiF
SALTY00372	yaiB
SALTY00371	STM0382
SALTY00370	STM0381
SALTY00369	ddlA
SALTY00366	yaiW
SALTY00364	ampH
SALTY00363	yaiV
SALTY00362	yaiU
SALTY00361	hemB
SALTY00360	prpE
SALTY00359	prpD
SALTY00358	prpC
SALTY00357	prpB
SALTY00356	prpR
SALTY00354	yahN
SALTY00353	foxA
SALTY00352	STM0363
SALTY00345	STM0356
SALTY00344	STM0355
SALTY00343	STM0354
SALTY00342	STM0353
SALTY00341	STM0352
SALTY00340	STM0351
SALTY00339	STM0350
SALTY00336	STM0347
SALTY00335	STM0346
SALTY00330	STM0341
SALTY00329	stbA
SALTY00324	STM0335
SALTY00323	STM0334
SALTY00319	STM0330
SALTY00318	STM0329
SALTY00313	proA
SALTY00312	proB
SALTY00311	phoE
SALTY00310	crl
SALTY00309	yafA
SALTY00308	gpt
SALTY00307	pepD
SALTY00305	dinP
SALTY00304	yafK
SALTY00303	yafJ
SALTY00302	ghmA
SALTY00301	yafH
SALTY00299	STM0307
SALTY00296	sinR
SALTY00295	ybeJ
SALTY00291	safA
SALTY00286	STM0294
SALTY00285	STM0293
SALTY00284	STM0292
SALTY00280	STM0288
SALTY00271	STM0279
SALTY00268	STM0276
SALTY00267	STM0275
SALTY00263	STM0272
SALTY00262	STM0271
SALTY00256	dnaQ
SALTY00255	rnhA
SALTY00253	gloB
SALTY00251	yafE
SALTY00250	yafD
SALTY00247	yafB
SALTY00246	yaeD
SALTY00245	abc
SALTY00244	yaeE
SALTY00243	yaeC
SALTY00241	yaeB
SALTY00240	proS
SALTY00239	yaeJ
SALTY00238	yaeQ
SALTY00237	yaeP
SALTY00236	rof
SALTY00235	mesJ
SALTY00234	yaeR
SALTY00233	ldcC
SALTY00231	accA
SALTY00230	dnaE
SALTY00228	lpxB
SALTY00227	lpxA
SALTY00226	fabZ
SALTY00225	lpxD
SALTY00224	hlpA
SALTY00223	yaeT
SALTY00222	yaeL
SALTY00221	cdsA
SALTY00220	uppS
SALTY00219	dxr
SALTY00218	frr
SALTY00217	pyrH
SALTY00216	tsf
SALTY00215	rpsB
SALTY00214	map
SALTY00213	glnD
SALTY00212	dapD
SALTY00208	htrA
SALTY00207	dgt
SALTY00206	pfs
SALTY00205	btuF
SALTY00203	yadR
SALTY00202	yadQ
SALTY00201	hemL
SALTY00198	stfF
SALTY00197	stfE
SALTY00196	stfD
SALTY00195	stfC
SALTY00194	stfA
SALTY00193	fhuB
SALTY00192	fhuD
SALTY00191	fhuC
SALTY00190	fhuA
SALTY00189	mrcB
SALTY00188	hrpB
SALTY00187	ligT
SALTY00186	sfsA
SALTY00185	dksA
SALTY00184	yadB
SALTY00183	pcnB
SALTY00182	folK
SALTY00181	panB
SALTY00180	panC
SALTY00179	panD
SALTY00178	yadE
SALTY00177	yadI
SALTY00176	stiA
SALTY00175	stiB
SALTY00174	stiC
SALTY00173	stiH
SALTY00172	yadH
SALTY00171	yadG
SALTY00170	yadF
SALTY00169	hpt
SALTY00168	gcd
SALTY00167	cueO
SALTY00166	yacC
SALTY00165	speE
SALTY00164	speD
SALTY00163	STM0164
SALTY00162	STM0163
SALTY00161	STM0162
SALTY00160	kdgT
SALTY00159	yacL
SALTY00158	STM0159
SALTY00157	acnB
SALTY00156	STM0157
SALTY00155	STM0156
SALTY00154	STM0155
SALTY00153	lpdA
SALTY00152	STM0153
SALTY00151	aceE
SALTY00150	pdhR
SALTY00149	aroP
SALTY00148	STM0149
SALTY00147	STM0148
SALTY00146	ampE
SALTY00145	ampD
SALTY00144	nadC
SALTY00143	ppdD
SALTY00142	hofB
SALTY00141	hofC
SALTY00140	guaC
SALTY00139	yacE
SALTY00138	yacF
SALTY00137	yacG
SALTY00136	mutT
SALTY00135	secA
SALTY00134	yacA
SALTY00133	lpxC
SALTY00132	ftsZ
SALTY00131	ftsA
SALTY00130	ftsQ
SALTY00129	ddlB
SALTY00128	murC
SALTY00127	murG
SALTY00126	ftsW
SALTY00125	murD
SALTY00124	mraY
SALTY00123	murF
SALTY00122	murE
SALTY00121	ftsI
SALTY00120	ftsL
SALTY00119	yabC
SALTY00118	yabB
SALTY00117	fruR
SALTY00116	ilvH
SALTY00115	ilvI
SALTY00114	leuO
SALTY00112	leuA
SALTY00111	leuB
SALTY00110	leuC
SALTY00109	leuD
SALTY00108	yabN
SALTY00107	tbpA
SALTY00106	yabK
SALTY00105	yabJ
SALTY00104	yabI
SALTY00103	araC
SALTY00102	araB
SALTY00101	araA
SALTY00100	araD
SALTY00099	STM0100
SALTY00098	STM0099
SALTY00097	STM0098
SALTY00095	hepA
SALTY00094	rluA
SALTY00093	djlA
SALTY00092	imp
SALTY00091	surA
SALTY00090	pdxA
SALTY00089	ksgA
SALTY00088	apaG
SALTY00087	apaH
SALTY00086	folA
SALTY00085	kefC
SALTY00084	yabF
SALTY00083	STM0084
SALTY00082	STM0083
SALTY00081	STM0082
SALTY00080	STM0081
SALTY00079	STM0080
SALTY00078	yaaU
SALTY00077	fixX
SALTY00076	fixC
SALTY00075	fixB
SALTY00074	fixA
SALTY00073	caiT
SALTY00072	caiA
SALTY00071	caiB
SALTY00070	caiC
SALTY00069	caiD
SALTY00068	caiE
SALTY00067	caiF
SALTY00066	carB
SALTY00065	carA
SALTY00064	STM0065
SALTY00063	dapB
SALTY00062	citG2
SALTY00061	citX2
SALTY00060	citF2
SALTY00059	citE2
SALTY00058	citD2
SALTY00057	citC2
SALTY00056	STM0057
SALTY00055	STM0056
SALTY00054	STM0054
SALTY00053	STM0053
SALTY00052	STM0052
SALTY00051	rihC
SALTY00050	STM0050
SALTY00049	lytB
SALTY00048	slpA
SALTY00047	lspA
SALTY00046	ileS
SALTY00045	ribF
SALTY00044	yaaY
SALTY00043	rpsT
SALTY00042	STM0042
SALTY00041	STM0041
SALTY00040	nhaR
SALTY00039	nhaA
SALTY00038	STM0038
SALTY00037	STM0037
SALTY00036	STM0036
SALTY00035	STM0035
SALTY00034	STM0034
SALTY00033	STM0033
SALTY00032	STM0032
SALTY00031	STM0031
SALTY00030	STM0030
SALTY00029	STM0029
SALTY00028	bcfH
SALTY00027	bcfG
SALTY00026	bcfF
SALTY00025	bcfE
SALTY00024	bcfD
SALTY00023	bcfC
SALTY00022	bcfB
SALTY00021	bcfA
SALTY00020	STM0020
SALTY00019	STM0019
SALTY00018	STM0018
SALTY00017	STM0017
SALTY00016	STM0016
SALTY00015	STM0015
SALTY00014	STM0014
SALTY00013	dnaJ
SALTY00012	dnaK
SALTY00011	yaaI
SALTY00010	htgA
SALTY00009	yaaH
SALTY00008	mog
SALTY00007	talB
SALTY00006	yaaJ
SALTY00005	yaaA
SALTY00004	thrC
SALTY00003	thrB
SALTY00002	thrA
